f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,truth
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.212593995272073e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.212593995272073e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.007026324324324262,-0.014738492063491981,-0.02321351190476184,-0.03253986232790995,-0.2549019607843138,-0.26,-0.26530612244897966,-0.2708333333333335,-0.152114918991899,-0.15879696969696955,-0.16592997054491898,-0.17355550706033385,-0.019379547655122065,-2.6210812004564,-0.007026324324324262,-0.014738492063491981,-0.02321351190476184,-0.03253986232790995,-0.2549019607843138,-0.26,-0.26530612244897966,-0.2708333333333335,-0.152114918991899,-0.15879696969696955,-0.16592997054491898,-0.17355550706033385,-0.019379547655122065,-1.0
-0.007026324324324262,-0.014738492063491981,-0.02321351190476184,-0.03253986232790995,-0.2549019607843138,-0.26,-0.26530612244897966,-0.2708333333333335,-0.152114918991899,-0.15879696969696955,-0.16592997054491898,-0.17355550706033385,-0.019379547655122065,-2.6210812004564,-0.007026324324324262,-0.014738492063491981,-0.02321351190476184,-0.03253986232790995,-0.2549019607843138,-0.26,-0.26530612244897966,-0.2708333333333335,-0.152114918991899,-0.15879696969696955,-0.16592997054491898,-0.17355550706033385,-0.019379547655122065,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.05847846003898649,0.09563295218295231,0.1533321111111111,0.1333320238095238,0.33333333333333337,0.34285714285714297,0.38235294117647056,0.36363636363636365,0.21106773916773935,0.23315068306010944,0.2808711380145278,0.26212533539731675,0.11019388678564346,2.1646720716614993,0.05847846003898649,0.09563295218295231,0.1533321111111111,0.1333320238095238,0.33333333333333337,0.34285714285714297,0.38235294117647056,0.36363636363636365,0.21106773916773935,0.23315068306010944,0.2808711380145278,0.26212533539731675,0.11019388678564346,1.0
0.05847846003898649,0.09563295218295231,0.1533321111111111,0.1333320238095238,0.33333333333333337,0.34285714285714297,0.38235294117647056,0.36363636363636365,0.21106773916773935,0.23315068306010944,0.2808711380145278,0.26212533539731675,0.11019388678564346,2.1646720716614993,0.05847846003898649,0.09563295218295231,0.1533321111111111,0.1333320238095238,0.33333333333333337,0.34285714285714297,0.38235294117647056,0.36363636363636365,0.21106773916773935,0.23315068306010944,0.2808711380145278,0.26212533539731675,0.11019388678564346,1.0
-0.39560769230769227,-0.36923446153846157,-0.3333375,-0.28458972332015814,0.0,0.0,0.0,0.0,-0.25714499999999985,-0.24291740890688263,-0.222225,-0.19251657754010693,-0.345692344291578,2.3999999999999995,-0.39560769230769227,-0.36923446153846157,-0.3333375,-0.28458972332015814,0.0,0.0,0.0,0.0,-0.25714499999999985,-0.24291740890688263,-0.222225,-0.19251657754010693,-0.345692344291578,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.07264971509971507,-0.11230784615384626,-0.11500016666666668,-0.07608713768115938,-0.025000000000000022,-0.05128205128205121,-0.052631578947368474,-0.02702702702702703,-0.04115789235639988,-0.07259620192307681,-0.07424480286738355,-0.043169453551912595,-0.09401121640034682,0.12942461554872065,-0.07264971509971507,-0.11230784615384626,-0.11500016666666668,-0.07608713768115938,-0.025000000000000022,-0.05128205128205121,-0.052631578947368474,-0.02702702702702703,-0.04115789235639988,-0.07259620192307681,-0.07424480286738355,-0.043169453551912595,-0.09401121640034682,-1.0
-0.07264971509971507,-0.11230784615384626,-0.11500016666666668,-0.07608713768115938,-0.025000000000000022,-0.05128205128205121,-0.052631578947368474,-0.02702702702702703,-0.04115789235639988,-0.07259620192307681,-0.07424480286738355,-0.043169453551912595,-0.09401121640034682,0.12942461554872065,-0.07264971509971507,-0.11230784615384626,-0.11500016666666668,-0.07608713768115938,-0.025000000000000022,-0.05128205128205121,-0.052631578947368474,-0.02702702702702703,-0.04115789235639988,-0.07259620192307681,-0.07424480286738355,-0.043169453551912595,-0.09401121640034682,-1.0
-0.07264971509971507,-0.11230784615384626,-0.11500016666666668,-0.07608713768115938,-0.025000000000000022,-0.05128205128205121,-0.052631578947368474,-0.02702702702702703,-0.04115789235639988,-0.07259620192307681,-0.07424480286738355,-0.043169453551912595,-0.09401121640034682,0.12942461554872065,-0.07264971509971507,-0.11230784615384626,-0.11500016666666668,-0.07608713768115938,-0.025000000000000022,-0.05128205128205121,-0.052631578947368474,-0.02702702702702703,-0.04115789235639988,-0.07259620192307681,-0.07424480286738355,-0.043169453551912595,-0.09401121640034682,-1.0
-0.07264971509971507,-0.11230784615384626,-0.11500016666666668,-0.07608713768115938,-0.025000000000000022,-0.05128205128205121,-0.052631578947368474,-0.02702702702702703,-0.04115789235639988,-0.07259620192307681,-0.07424480286738355,-0.043169453551912595,-0.09401121640034682,0.12942461554872065,-0.07264971509971507,-0.11230784615384626,-0.11500016666666668,-0.07608713768115938,-0.025000000000000022,-0.05128205128205121,-0.052631578947368474,-0.02702702702702703,-0.04115789235639988,-0.07259620192307681,-0.07424480286738355,-0.043169453551912595,-0.09401121640034682,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.05128293545534901,-0.033835526315789455,-0.014015015015015009,0.008545940170940236,0.2857142857142858,0.2962962962962964,0.3076923076923076,0.32000000000000006,0.08693322859387309,0.10069874125874112,0.11620185684336626,0.13371841851494704,-0.022646884153803226,2.118748277665179,-0.05128293545534901,-0.033835526315789455,-0.014015015015015009,0.008545940170940236,0.2857142857142858,0.2962962962962964,0.3076923076923076,0.32000000000000006,0.08693322859387309,0.10069874125874112,0.11620185684336626,0.13371841851494704,-0.022646884153803226,0.0
-0.051281987179487176,-0.05398103913630237,-0.056898933143670005,-0.06005998498498499,-0.1071428571428572,-0.11111111111111116,-0.11538461538461564,-0.11999999999999988,-0.07199293239683913,-0.07505822843822885,-0.07837296626984136,-0.08196716023268091,-0.05555548611111116,-0.15456754912632054,-0.051281987179487176,-0.05398103913630237,-0.056898933143670005,-0.06005998498498499,-0.1071428571428572,-0.11111111111111116,-0.11538461538461564,-0.11999999999999988,-0.07199293239683913,-0.07505822843822885,-0.07837296626984136,-0.08196716023268091,-0.05555548611111116,0.0
-0.05128293545534901,-0.033835526315789455,-0.014015015015015009,0.008545940170940236,0.2857142857142858,0.2962962962962964,0.3076923076923076,0.32000000000000006,0.08693322859387309,0.10069874125874112,0.11620185684336626,0.13371841851494704,-0.022646884153803226,2.118748277665179,-0.05128293545534901,-0.033835526315789455,-0.014015015015015009,0.008545940170940236,0.2857142857142858,0.2962962962962964,0.3076923076923076,0.32000000000000006,0.08693322859387309,0.10069874125874112,0.11620185684336626,0.13371841851494704,-0.022646884153803226,0.0
-0.051281987179487176,-0.05398103913630237,-0.056898933143670005,-0.06005998498498499,-0.1071428571428572,-0.11111111111111116,-0.11538461538461564,-0.11999999999999988,-0.07199293239683913,-0.07505822843822885,-0.07837296626984136,-0.08196716023268091,-0.05555548611111116,-0.15456754912632054,-0.051281987179487176,-0.05398103913630237,-0.056898933143670005,-0.06005998498498499,-0.1071428571428572,-0.11111111111111116,-0.11538461538461564,-0.11999999999999988,-0.07199293239683913,-0.07505822843822885,-0.07837296626984136,-0.08196716023268091,-0.05555548611111116,0.0
9.482758618339915e-07,-0.020145512820512912,-0.042883918128654996,-0.06860592515592523,-0.392857142857143,-0.40740740740740755,-0.42307692307692324,-0.43999999999999995,-0.15892616099071222,-0.17575696969696997,-0.19457482311320762,-0.21568557874762795,-0.03290860195730794,-2.2733158267914995,9.482758618339915e-07,-0.020145512820512912,-0.042883918128654996,-0.06860592515592523,-0.392857142857143,-0.40740740740740755,-0.42307692307692324,-0.43999999999999995,-0.15892616099071222,-0.17575696969696997,-0.19457482311320762,-0.21568557874762795,-0.03290860195730794,0.0
-0.12375663956639571,-0.1307678846153847,-0.151793435897436,-0.1754370614035089,-0.42500000000000016,-0.41025641025641035,-0.42105263157894746,-0.4324324324324325,-0.3010866408697256,-0.29600724440116855,-0.31168773448773446,-0.3287425573770494,-0.1454387553706813,-2.888479905346279,-0.12375663956639571,-0.1307678846153847,-0.151793435897436,-0.1754370614035089,-0.42500000000000016,-0.41025641025641035,-0.42105263157894746,-0.4324324324324325,-0.3010866408697256,-0.29600724440116855,-0.31168773448773446,-0.3287425573770494,-0.1454387553706813,-1.0
-0.12375663956639571,-0.1307678846153847,-0.151793435897436,-0.1754370614035089,-0.42500000000000016,-0.41025641025641035,-0.42105263157894746,-0.4324324324324325,-0.3010866408697256,-0.29600724440116855,-0.31168773448773446,-0.3287425573770494,-0.1454387553706813,-2.888479905346279,-0.12375663956639571,-0.1307678846153847,-0.151793435897436,-0.1754370614035089,-0.42500000000000016,-0.41025641025641035,-0.42105263157894746,-0.4324324324324325,-0.3010866408697256,-0.29600724440116855,-0.31168773448773446,-0.3287425573770494,-0.1454387553706813,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.027027027027026973,0.05555555555555547,0.05714285714285705,0.05882352941176483,0.019607843137254943,0.039999999999999925,0.04081632653061229,0.04166666666666674,0.022727272727272596,0.046511627906976605,0.04761904761904756,0.04878048780487809,0.049637242284301,0.0003232647854005677,0.027027027027026973,0.05555555555555547,0.05714285714285705,0.05882352941176483,0.019607843137254943,0.039999999999999925,0.04081632653061229,0.04166666666666674,0.022727272727272596,0.046511627906976605,0.04761904761904756,0.04878048780487809,0.049637242284301,1.0
-0.020000000000000018,-0.020408163265306145,-0.02083333333333326,-0.021276595744680882,-0.026315789473684292,-0.027027027027026973,-0.02777777777777768,-0.028571428571428692,-0.022727272727272707,-0.023255813953488413,-0.023809523809523947,-0.024390243902439046,-0.020629523085830104,-0.00291472106450108,-0.020000000000000018,-0.020408163265306145,-0.02083333333333326,-0.021276595744680882,-0.026315789473684292,-0.027027027027026973,-0.02777777777777768,-0.028571428571428692,-0.022727272727272707,-0.023255813953488413,-0.023809523809523947,-0.024390243902439046,-0.020629523085830104,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02857065476190479,0.037546120150187656,0.04742997364953894,0.05833243055555559,0.2857142857142857,0.29166666666666674,0.297872340425532,0.30434782608695654,0.1801665930289641,0.18793291399229772,0.1962362096774195,0.2051278388278387,0.042969794779296855,2.6215235666065997,0.02857065476190479,0.037546120150187656,0.04742997364953894,0.05833243055555559,0.2857142857142857,0.29166666666666674,0.297872340425532,0.30434782608695654,0.1801665930289641,0.18793291399229772,0.1962362096774195,0.2051278388278387,0.042969794779296855,-1.0
0.02857065476190479,0.037546120150187656,0.04742997364953894,0.05833243055555559,0.2857142857142857,0.29166666666666674,0.297872340425532,0.30434782608695654,0.1801665930289641,0.18793291399229772,0.1962362096774195,0.2051278388278387,0.042969794779296855,2.6215235666065997,0.02857065476190479,0.037546120150187656,0.04742997364953894,0.05833243055555559,0.2857142857142857,0.29166666666666674,0.297872340425532,0.30434782608695654,0.1801665930289641,0.18793291399229772,0.1962362096774195,0.2051278388278387,0.042969794779296855,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-7.027027026929034e-07,0.007368877551020336,-0.00535791666666674,-0.01814849812265318,0.26530612244897966,0.27083333333333337,0.25531914893617025,0.23913043478260876,0.14963558844256508,0.15635706921944026,0.14249003851091135,0.12822545698924737,-0.0040345599852505964,2.6212006230806004,-7.027027026929034e-07,0.007368877551020336,-0.00535791666666674,-0.01814849812265318,0.26530612244897966,0.27083333333333337,0.25531914893617025,0.23913043478260876,0.14963558844256508,0.15635706921944026,0.14249003851091135,0.12822545698924737,-0.0040345599852505964,-1.0
-7.027027026929034e-07,0.007368877551020336,-0.00535791666666674,-0.01814849812265318,0.26530612244897966,0.27083333333333337,0.25531914893617025,0.23913043478260876,0.14963558844256508,0.15635706921944026,0.14249003851091135,0.12822545698924737,-0.0040345599852505964,2.6212006230806004,-7.027027026929034e-07,0.007368877551020336,-0.00535791666666674,-0.01814849812265318,0.26530612244897966,0.27083333333333337,0.25531914893617025,0.23913043478260876,0.14963558844256508,0.15635706921944026,0.14249003851091135,0.12822545698924737,-0.0040345599852505964,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-4.789977892105668e-07,-4.980842911450623e-07,0.005182894736842081,0.010796802325581445,0.26530612244897955,0.27083333333333326,0.276595744680851,0.28260869565217384,0.12417128654970766,0.12659742341245694,0.1318678571428572,0.13747492839832565,0.003994679995085848,2.6212006230806004,-4.789977892105668e-07,-4.980842911450623e-07,0.005182894736842081,0.010796802325581445,0.26530612244897955,0.27083333333333326,0.276595744680851,0.28260869565217384,0.12417128654970766,0.12659742341245694,0.1318678571428572,0.13747492839832565,0.003994679995085848,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4.789977892105668e-07,-4.980842911450623e-07,0.005182894736842081,0.010796802325581445,0.26530612244897955,0.27083333333333326,0.276595744680851,0.28260869565217384,0.12417128654970766,0.12659742341245694,0.1318678571428572,0.13747492839832565,0.003994679995085848,2.6212006230806004,-4.789977892105668e-07,-4.980842911450623e-07,0.005182894736842081,0.010796802325581445,0.26530612244897955,0.27083333333333326,0.276595744680851,0.28260869565217384,0.12417128654970766,0.12659742341245694,0.1318678571428572,0.13747492839832565,0.003994679995085848,-1.0
-4.789977892105668e-07,-4.980842911450623e-07,0.005182894736842081,0.010796802325581445,0.26530612244897955,0.27083333333333326,0.276595744680851,0.28260869565217384,0.12417128654970766,0.12659742341245694,0.1318678571428572,0.13747492839832565,0.003994679995085848,2.6212006230806004,-4.789977892105668e-07,-4.980842911450623e-07,0.005182894736842081,0.010796802325581445,0.26530612244897955,0.27083333333333326,0.276595744680851,0.28260869565217384,0.12417128654970766,0.12659742341245694,0.1318678571428572,0.13747492839832565,0.003994679995085848,-1.0
0.02857065476190479,0.05882271589486854,0.06916910408432164,0.08055465277777785,0.2857142857142857,0.3125,0.3191489361702129,0.32608695652173914,0.1801665930289641,0.20898554557124505,0.2177415860215054,0.22710586080586082,0.059279281879718315,2.623314005610901,0.02857065476190479,0.05882271589486854,0.06916910408432164,0.08055465277777785,0.2857142857142857,0.3125,0.3191489361702129,0.32608695652173914,0.1801665930289641,0.20898554557124505,0.2177415860215054,0.22710586080586082,0.059279281879718315,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
-0.00773732142857142,0.005007071339173996,0.017787417654808846,0.030556458333333203,-0.26530612244897955,-0.25,-0.23404255319148948,-0.21739130434782616,-0.15954803632793324,-0.14582765083440297,-0.13172008064516139,-0.1172157509157511,0.011403406474686073,-2.6233140056109,-0.00773732142857142,0.005007071339173996,0.017787417654808846,0.030556458333333203,-0.26530612244897955,-0.25,-0.23404255319148948,-0.21739130434782616,-0.15954803632793324,-0.14582765083440297,-0.13172008064516139,-0.1172157509157511,0.011403406474686073,1.0
-0.00773732142857142,0.005007071339173996,0.017787417654808846,0.030556458333333203,-0.26530612244897955,-0.25,-0.23404255319148948,-0.21739130434782616,-0.15954803632793324,-0.14582765083440297,-0.13172008064516139,-0.1172157509157511,0.011403406474686073,-2.6233140056109,-0.00773732142857142,0.005007071339173996,0.017787417654808846,0.030556458333333203,-0.26530612244897955,-0.25,-0.23404255319148948,-0.21739130434782616,-0.15954803632793324,-0.14582765083440297,-0.13172008064516139,-0.1172157509157511,0.011403406474686073,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
-0.0416652027027028,-0.05917717391304356,-0.05064766233766249,-0.04341554621848742,-0.368421052631579,-0.3783783783783784,-0.36111111111111116,-0.34285714285714286,-0.24473062365591403,-0.2589035159817351,-0.24623540553666823,-0.23343618012422362,-0.04872639629297404,-2.621523887866,-0.0416652027027028,-0.05917717391304356,-0.05064766233766249,-0.04341554621848742,-0.368421052631579,-0.3783783783783784,-0.36111111111111116,-0.34285714285714286,-0.24473062365591403,-0.2589035159817351,-0.24623540553666823,-0.23343618012422362,-0.04872639629297404,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017901177449000105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
